"year","scouting_data","county","nearby_town","growth_stage","pest_pathogen","pest_pathogen_sp","severity","field_number"
2012,"03-Aug","Montgomery","","R3","Insect","Potato leafhopper",1,1
2012,"03-Aug","Montgomery","","R3","Insect","Grasshopper",2,1
2012,"03-Aug","Montgomery","","R3","Pathogen","Septoria leaf blight",1,1
2012,"03-Aug","Franklin","","-","Insect","Brown marmorated stink bug",1,1
2012,"03-Aug","Franklin","","-","Insect","Green cloverworm",1,1
2012,"03-Aug","Franklin","","-","Pathogen","Downy mildew",1,1
2012,"03-Aug","Franklin","","-","Pathogen","Septoria leaf blight",1,1
2012,"03-Aug","Franklin","","-","Pathogen","Soybean vein necrosis virus",1,1
2012,"02-Aug","York","","R3","Insect","Bean leaf beetle",1,1
2012,"02-Aug","York","","R3","Insect","Grasshopper",1,1
2012,"02-Aug","York","","R3","Insect","Potato leafhopper",1,1
2012,"02-Aug","York","","R3","Pathogen","Downy mildew",1,1
2012,"02-Aug","York","","R3","Pathogen","Septoria leaf blight",1,1
2012,"01-Aug","Lebanon","","R4","Insect","Silver spotted skipper caterpillar",4,1
2012,"01-Aug","Lebanon","","R4","Insect","Potato leafhopper",2,1
2012,"01-Aug","Lebanon","","R4","Mite","Two spotted spider mite",4,1
2012,"01-Aug","Lebanon","","R4","Insect","Green cloverworm",2,1
2012,"01-Aug","Lebanon","","R4","Insect","Grasshopper",3,1
2012,"01-Aug","Lebanon","","R3","Insect","Silver spotted skipper caterpillar",2,2
2012,"01-Aug","Lebanon","","R3","Insect","Potato leafhopper",2,2
2012,"01-Aug","Lebanon","","R3","Mite","Two spotted spider mite",3,2
2012,"01-Aug","Lebanon","","R3","Insect","Green cloverworm",1,2
2012,"01-Aug","Lebanon","","R3","Insect","Grasshopper",2,2
2012,"01-Aug","Lebanon","","R3","Pathogen","Phytophthora root & stem root",5,2
2015,"31-Aug","Mercer","","R6","Insect","Soybean aphid",2,1
2015,"31-Aug","Mercer","","R6","Insect","Japanese beetle",1,1
2015,"31-Aug","Mercer","","R6","Insect","Bean leaf beetle",1,1
2015,"31-Aug","Mercer","","R6","Insect","Potato leafhopper",1,1
2015,"31-Aug","Mercer","","R6","Mammal","Deer",1,1
2015,"31-Aug","Mercer","","R6","Mammal","Ground hog",1,1
2015,"31-Aug","Berks","","R6","Insect","Green cloverworm",1,1
2015,"31-Aug","Berks","","R6","Insect","Japanese beetle",2,1
2015,"31-Aug","Berks","","R6","Insect","Soybean aphid",1,1
2015,"31-Aug","Berks","","R6","Insect","Brown marmorated stink bug",1,1
2015,"31-Aug","Berks","","R6","Insect","Grasshopper",1,1
2015,"31-Aug","Berks","","R6","Insect","Bean leaf beetle",1,1
2015,"31-Aug","Berks","","R6","Pathogen","Frogeye leaf spot",2,1
2015,"31-Aug","Berks","","R5","Insect","Bean leaf beetle",1,2
2015,"31-Aug","Berks","","R5","Insect","Japanese beetle",1,2
2015,"31-Aug","Berks","","R5","Insect","Green cloverworm",1,2
2015,"31-Aug","Berks","","R5","Insect","Soybean aphid",1,2
2015,"31-Aug","Berks","","R5","Pathogen","Frogeye leaf spot",1,2
2015,"31-Aug","Crawford","","R6","Insect","Soybean aphid",1,1
2015,"31-Aug","Crawford","","R6","Insect","Japanese beetle",1,1
2015,"31-Aug","Crawford","","R6","Insect","Bean leaf beetle",1,1
2015,"31-Aug","Crawford","","R6","Insect","Potato leafhopper",1,1
2015,"31-Aug","Crawford","","R6","Mammal","Deer",1,1
2015,"31-Aug","Crawford","","R6","Mammal","Ground hog",1,1
2015,"31-Aug","Crawford","","R6","Pathogen","Bacterial pustule",2,1
2015,"31-Aug","York","","R6","Insect","Japanese beetle",1,1
2015,"31-Aug","York","","R6","Insect","Grasshopper",1,1
2015,"31-Aug","York","","R6","Insect","Brown marmorated stink bug",1,1
2015,"31-Aug","York","","R6","Pathogen","Downy mildew",1,1
2015,"31-Aug","York","","R6","Pathogen","Septoria brown spot",1,1
2015,"31-Aug","Northumberland","","R6","Pathogen","Japanese beetle",1,1
2015,"31-Aug","Northumberland","","R6","Insect","Grasshopper",3,1
2015,"31-Aug","Northumberland","","R6","Insect","Brown marmorated stink bug",2,1
2015,"31-Aug","Northumberland","","R6","Insect","Soybean aphid",1,1
2015,"31-Aug","Northumberland","","R6","Pathogen","Septoria brown spot",1,1
2015,"31-Aug","Union","","R6","Insect","Japanese beetle",1,1
2015,"31-Aug","Union","","R6","Insect","Grasshopper",3,1
2015,"31-Aug","Union","","R6","Insect","Soybean aphid",1,1
2015,"31-Aug","Union","","R6","Pathogen","Septoria brown spot",1,1
2015,"31-Aug","Union","","R6","Pathogen","Cercospora leaf blight",1,1
2015,"14-Sept","Crawford","","R6-R7","Insect","Soybean aphid",1,1
2015,"14-Sept","Crawford","","R6-R7","Insect","Japanese beetle",1,1
2015,"14-Sept","Crawford","","R6-R7","Insect","Bean leaf beetle",1,1
2015,"14-Sept","Crawford","","R6-R7","Insect","Potato leafhopper",1,1
2015,"14-Sept","Crawford","","R6-R7","Pathogen","Septoria brown spot",3,1
2015,"14-Sept","Crawford","","R6-R7","Pathogen","Bacterial blight",1,1
2015,"14-Sept","Crawford","","R6-R7","Mammal","Deer",1,1
2015,"11-Sept","Franklin","","R8","Insect","Grasshopper",2,1
2015,"11-Sept","Franklin","","R8","Insect","Bean leaf beetle",1,1
2015,"11-Sept","Franklin","","R8","Insect","Green cloverworm",1,1
2015,"08-Sept","Mercer","","R6-R7","Insect","Soybean aphid",1,1
2015,"08-Sept","Mercer","","R6-R7","Insect","Japanese beetle",1,1
2015,"08-Sept","Mercer","","R6-R7","Insect","Bean leaf beetle",1,1
2015,"08-Sept","Mercer","","R6-R7","Insect","Potato leafhopper",1,1
2015,"08-Sept","Mercer","","R6-R7","Pathogen","Bacterial blight",1,1
2015,"08-Sept","Mercer","","R6-R7","Mammal","Deer",1,1
2015,"03-Sept","Potter","","R6-R7","Insect","Soybean aphid",6,1
2015,"03-Sept","Potter","","R6-R7","Pathogen","Frogeye leaf spot",3,1
2015,"03-Sept","Potter","","R6-R7","Pathogen","Septoria brown spot",1,1
2013,"10-Sept","Franklin","","R6-R7","Insect","Japanese beetle",1.5,1
2013,"10-Sept","Franklin","","R6-R7","Insect","Grasshopper",2,1
2013,"10-Sept","Montgomery","","R6","Insect","Grasshopper",1,1
2013,"10-Sept","Montgomery","","R6","Pathogen","Septoria brown spot",1,1
2013,"10-Sept","Montgomery","","R6","Pathogen","Frogeye leaf spot",1,1
2013,"10-Sept","Lancaster","","R6","Insect","Japanese beetle",1,1
2013,"10-Sept","Lancaster","","R6","Insect","Grasshopper",3,1
2013,"10-Sept","Lancaster","","R6","Insect","Mexican bean beetle",1,1
2013,"10-Sept","Lancaster","","R6","Insect","Brown marmorated stink bug",1,1
2013,"10-Sept","Lancaster","","R6","Insect","Soybean aphid",1,1
2013,"10-Sept","Lancaster","","R6","Pathogen","Septoria brown spot",2,1
2013,"10-Sept","Lancaster","","R6","Pathogen","Downy mildew",2,1
2013,"10-Sept","York","","R6","Insect","Soybean aphid",1,1
2013,"10-Sept","York","","R6","Insect","Grasshopper",1,1
2013,"10-Sept","York","","R6","Insect","Brown marmorated stink bug",1,1
2013,"10-Sept","York","","R6","Insect","Mexican bean beetle",2,1
2013,"10-Sept","York","","R6","Pathogen","Downy mildew",1,1
2013,"10-Sept","York","","R6","Pathogen","Target spot",1,1
2013,"09-Sept","Armstrong","","R6","Insect","Soybean aphid",1,1
2013,"09-Sept","Armstrong","","R6","Insect","Japanese beetle",1,1
2013,"09-Sept","Armstrong","","R6","Insect","Grasshopper",1,1
2013,"09-Sept","Armstrong","","R6","Pathogen","Frogeye leaf spot",1,1
2013,"09-Sept","Armstrong","","R6","Pathogen","Septoria brown spot",1,1
2013,"09-Sept","Armstrong","","R6","Pathogen","White mold",1,1
2013,"09-Sept","Mercer","","R6","Insect","Bean leaf beetle",1,1
2013,"09-Sept","Mercer","","R6","Insect","Mexican bean beetle",1,1
2013,"09-Sept","Mercer","","R6","Insect","Soybean aphid",1,1
2013,"09-Sept","Mercer","","R6","Insect","Japanese beetle",1,1
2013,"09-Sept","Mercer","","R6","Insect","Grasshopper",1,1
2013,"09-Sept","Mercer","","R6","Pathogen","Downy mildew",1,1
2013,"09-Sept","Mercer","","R6","Pathogen","Bacterial leaf blight",1,1
2013,"09-Sept","Mercer","","R6","Pathogen","Septoria brown spot",2,1
2013,"18-Jun","Franklin","","V2-V3","Insect","Bean leaf beetle",1,1
2013,"18-Jun","Montgomery","","V1-V2","Slug","Slug",5,1
2013,"14-Jun","Berks","","V1","Insect","Bean leaf beetle",1,1
2013,"14-Jun","Berks","","V1","Insect","Grasshopper",3,1
2013,"14-Jun","Berks","","V1","Insect","Bean leaf beetle",1,2
2013,"14-Jun","Lancaster","","V4","Insect","Bean leaf beetle",2,1
2013,"14-Jun","Lancaster","","V4","Slug","Slug",4,1
2013,"13-Jul","Schuylkill","","VE-VC","Insect","Bean leaf beetle",1,1
2013,"15-Jul","Lancaster","","R2","Insect","Japanese beetle",1,1
2013,"15-Jul","Lancaster","","R2","Insect","Grasshopper",1,1
2013,"15-Jul","Lancaster","","R2","Insect","Septoria brown spot",1,1
2013,"15-Jul","Montgomery","","R1","Insect","Grasshopper",1,1
2013,"15-Jul","Montgomery","","R1","Insect","Septoria brown spot",1,1
2013,"15-Jul","Franklin","","R1","Insect","Bean leaf beetle",1,1
2013,"15-Jul","Franklin","","R2","Insect","Japanese beetle",1,1
2013,"15-Jul","Franklin","","R2","Insect","Grasshopper",1,1
2013,"15-Jul","Franklin","","R2","Pathogen","Septoria brown spot",1,1
2013,"15-Jul","Mercer","","R1","Insect","Grasshopper",1,1
2013,"15-Jul","Mercer","","R1","Insect","Japanese beetle",2,1
2013,"15-Jul","Mercer","","R1","Insect","Potato leafhopper",1,1
2013,"15-Jul","Mercer","","R1","Insect","Soybean aphid",1,1
2013,"15-Jul","Mercer","","R1","Slug","Slug",1,1
2013,"15-Jul","Mercer","","R1","Pathogen","Septoria leaf blight",1,1
2013,"15-Jul","Dauphin","","R2","Insect","Grasshopper",2,1
2013,"15-Jul","Dauphin","","R2","Insect","Potato leafhopper",1,1
2013,"15-Jul","Armstrong","","R1","Insect","Bean leaf beetle",1,1
2013,"15-Jul","Armstrong","","R1","Insect","Japanese beetle",1,1
2013,"15-Jul","Armstrong","","R1","Insect","Grasshopper",1,1
2013,"15-Jul","Armstrong","","R1","Pathogen","Septoria brown spot",1,1
2013,"15-Jul","Schuylkill","","R1","Insect","Japanese beetle",1,1
2013,"15-Jul","Schuylkill","","R1","Insect","Grasshopper",1,1
2013,"15-Jul","Schuylkill","","R1","Pathogen","Frogeye leaf spot",1,1
2013,"15-Jul","Schuylkill","","R1","Pathogen","Septoria brown spot",1,1
2013,"12-Jul","Crawford","","R1-R2","Insect","Bean leaf beetle",1,1
2013,"12-Jul","Crawford","","R1-R2","Pathogen","Bacterial leaf blight",1,1
2013,"12-Jul","Crawford","","R1-R2","Pathogen","Septoria brown spot",1,1
2013,"12-Jul","Crawford","","R1-R2","Pathogen","Cercospora leaf blight",1,1
2013,"08-Jul","Lancaster","","R1","Slug","Slug",1,1
2013,"08-Jul","Lancaster","","R1","Pathogen","Septoria leaf blight",1,1
2013,"16-Sept","Mercer","","R7","Insect","Bean leaf beetle",1,1
2013,"14-Sept","Armstrong","","R7","Insect","Soybean aphid",1,1
2013,"14-Sept","Armstrong","","R7","Insect","Japanese beetle",1,1
2013,"14-Sept","Armstrong","","R7","Insect","Grasshopper",1,1
2013,"14-Sept","Armstrong","","R7","Pathogen","Downy mildew",1,1
2013,"14-Sept","Armstrong","","R7","Pathogen","Frogeye leaf spot",1,1
2013,"14-Sept","Armstrong","","R7","Pathogen","Septoria brown spot",1,1
2013,"14-Sept","Armstrong","","R7","Pathogen","White mold",2,1
2013,"14-Sept","Berks","","R6","Insect","Soybean aphid",2,1
2013,"14-Sept","Berks","","R6","Insect","Green cloverworm",1,1
2013,"14-Sept","Berks","","R6","Insect","White flies",1,1
2013,"14-Sept","Elk","","R6","Insect","Grasshopper",2,1
2013,"14-Sept","Elk","","R6","Insect","Bean leaf beetle",2,1
2013,"14-Sept","Elk","","R6","Pathogen","Septoria brown spot",3,1
2013,"14-Sept","Elk","","R6","Insect","Japanese beetle",1,1
2013,"13-Sept","York","","R6","Insect","Mexican bean beetle",2,1
2013,"13-Sept","York","","R6","Insect","Soybean aphid",1,1
2013,"13-Sept","York","","R6","Insect","Grasshopper",1,1
2013,"13-Sept","York","","R6","Insect","Bean leaf beetle",1,1
2013,"13-Sept","York","","R6","Pathogen","Downy mildew",1,1
2013,"13-Sept","York","","R6","Pathogen","Target spot",1,1
2013,"11-Sept","McKean","","R6","Insect","Grasshopper",2,1
2013,"11-Sept","McKean","","R6","Pathogen","Frogeye leaf spot",2,1
2013,"11-Sept","McKean","","R6","Insect","Soybean leafminer",1,1
2013,"20-Aug","Schuylkill","","R5-R6","Insect","Japanese beetle",1,1
2013,"20-Aug","Schuylkill","","R5-R6","Insect","Soybean aphid",1,1
2013,"20-Aug","Schuylkill","","R5-R6","Pathogen","Septoria brown spot",1,1
2013,"20-Aug","Schuylkill","","R5-R6","Pathogen","Frogeye leaf spot",2,1
2013,"19-Aug","Franklin","","R5","Insect","Grasshopper",3,1
2013,"19-Aug","Franklin","","R5","Insect","Brown marmorated stink bug",3,1
2013,"19-Aug","Franklin","","R5","Mammal","Deer",1,1
2013,"19-Aug","McKean","","R4","Insect","Japanese beetle",1,1
2013,"19-Aug","McKean","","R4","Insect","Grasshopper",2,1
2013,"19-Aug","McKean","","R4","Insect","Soybean aphid",1,1
2013,"19-Aug","McKean","","R4","Pathogen","Septoria brown spot",1,1
2013,"19-Aug","McKean","","R4","Pathogen","Downy mildew",3,1
2013,"19-Aug","Elk","","R4","Insect","Japanese beetle",1,1
2013,"19-Aug","Elk","","R4","Insect","Grasshopper",2,1
2013,"19-Aug","Elk","","R4","Insect","Soybean aphid",1,1
2013,"19-Aug","Elk","","R4","Pathogen","Septoria brown spot",1,1
2013,"19-Aug","Elk","","R4","Pathogen","Downy mildew",2,1
2013,"19-Aug","Mercer","","R5","Insect","Bean leaf beetle",1,1
2013,"19-Aug","Mercer","","R5","Insect","Potato leafhopper",1,1
2013,"19-Aug","Mercer","","R5","Insect","Japanese beetle",1,1
2013,"19-Aug","Mercer","","R5","Insect","Soybean aphid",2,1
2013,"19-Aug","Mercer","","R5","Insect","Grasshopper",1,1
2013,"19-Aug","Mercer","","R5","Mammal","Deer",1,1
2013,"19-Aug","Armstrong","","R6","Insect","Bean leaf beetle",1,1
2013,"19-Aug","Armstrong","","R6","Insect","Japanese beetle",1,1
2013,"19-Aug","Armstrong","","R6","Insect","Grasshopper",1,1
2013,"19-Aug","Armstrong","","R6","Insect","Brown marmorated stink bug",1,1
2013,"19-Aug","Armstrong","","R6","Insect","Soybean aphid",1,1
2013,"19-Aug","Armstrong","","R6","Pathogen","Septoria brown spot",1,1
2013,"19-Aug","Armstrong","","R6","Pathogen","White mold",2,1
2013,"19-Aug","Armstrong","","R6","Pathogen","Downy mildew",1,1
2013,"18-Aug","Dauphin","","R5-R6","Insect","Green cloverworm",1,1
2013,"18-Aug","Dauphin","","R5-R6","Insect","Grasshopper",2,1
2013,"18-Aug","Dauphin","","R5-R6","Insect","Brown marmorated stink bug",1,1
2013,"18-Aug","Dauphin","","R5-R6","Insect","Bean leaf beetle",1,1
2013,"18-Aug","Dauphin","","R5-R6","Pathogen","Downy mildew",1,1
2013,"16-Aug","York","","R5","Insect","Mexican bean beetle",1,1
2013,"16-Aug","York","","R5","Insect","Japanese beetle",1,1
2013,"16-Aug","York","","R5","Pathogen","Downy mildew",1,1
2013,"16-Aug","York","","R5","Insect","Soybean aphid",1,1
2013,"12-Aug","Mercer","","R5","Insect","Soybean aphid",1,1
2013,"12-Aug","Mercer","","R5","Insect","Bean leaf beetle",1,1
2013,"12-Aug","Mercer","","R5","Insect","Potato leafhopper",1,1
2013,"12-Aug","Mercer","","R5","Insect","Japanese beetle",2,1
2013,"12-Aug","Mercer","","R5","Insect","Grasshopper",1,1
2013,"12-Aug","Mercer","","R5","Mammal","Deer",1,1
2013,"27-Aug","Franklin","","R5-R6","Insect","Japanese beetle",1.5,1
2013,"27-Aug","Franklin","","R5-R6","Insect","Grasshopper",2,1
2013,"27-Aug","Franklin","","R5-R6","Insect","Green cloverworm",1,1
2013,"27-Aug","Crawford","","R5","Insect","Soybean aphid",8,1
2013,"27-Aug","Lancaster","","R5.8","Insect","Soybean aphid",1,1
2013,"27-Aug","Lancaster","","R5.8","Insect","Japanese beetle",1,1
2013,"27-Aug","Lancaster","","R5.8","Insect","Grasshopper",3,1
2013,"27-Aug","Lancaster","","R5.8","Insect","Mexican bean beetle",1,1
2013,"27-Aug","Lancaster","","R5.8","Insect","Brown marmorated stink bug",1,1
2013,"27-Aug","Lancaster","","R5.8","Pathogen","Septoria brown spot",2,1
2013,"27-Aug","Lancaster","","R5.8","Pathogen","Downy mildew",2,1
2013,"26-Aug","Armstrong","","R6","Insect","Soybean aphid",1,1
2013,"26-Aug","Armstrong","","R6","Insect","Japanese beetle",1,1
2013,"26-Aug","Armstrong","","R6","Insect","Grasshopper",1,1
2013,"26-Aug","Armstrong","","R6","Insect","Brown marmorated stink bug",1,1
2013,"26-Aug","Armstrong","","R6","Pathogen","Downy mildew",1,1
2013,"26-Aug","Armstrong","","R6","Pathogen","Septoria Brown spot",1,1
2013,"26-Aug","Armstrong","","R6","Pathogen","White mold",2,1
2013,"23-Aug","McKean","","R3","Insect","Soybean aphid",1,1
2013,"23-Aug","McKean","","R3","Insect","Japanese beetle",2,1
2013,"23-Aug","McKean","","R3","Insect","Grasshopper",1,1
2013,"23-Aug","McKean","","R3","Pathogen","Downy mildew",2,1
2013,"21-Aug","Elk","","R3","Insect","Soybean aphid",1,1
2013,"21-Aug","Elk","","R3","Insect","Japanese beetle",2,1
2013,"21-Aug","Elk","","R3","Insect","Grasshopper",1,1
2013,"21-Aug","Elk","","R3","Pathogen","Downy mildew",2,1
2013,"03-Sept","Schuylkill","","R6","Insect","Grasshopper",1,1
2013,"03-Sept","Schuylkill","","R6","Insect","Soybean aphid",1,1
2013,"03-Sept","Schuylkill","","R6","Insect","Japanese beetle",1,1
2013,"03-Sept","Schuylkill","","R6","Insect","Silver spotted skipper",1,1
2013,"03-Sept","Schuylkill","","R6","Insect","Brown marmorated stink bug",1,1
2013,"03-Sept","Schuylkill","","R6","Pathogen","Septoria Brown spot",1,1
2013,"03-Sept","Schuylkill","","R6","Pathogen","Frogeye leaf spot",2,1
2013,"03-Sept","McKean","","R5","Insect","Soybean aphid",3,1
2013,"03-Sept","McKean","","R5","Pathogen","Frogeye leaf spot",2,1
2013,"03-Sept","Mercer","","R6","Insect","Soybean aphid",1,1
2013,"03-Sept","Mercer","","R6","Insect","Japanese beetle",1,1
2013,"03-Sept","Mercer","","R6","Insect","Grasshopper",1,1
2013,"03-Sept","Mercer","","R6","Insect","Bean leaf beetle",1,1
2013,"03-Sept","Mercer","","R6","Insect","Mexican bean beetle",1,1
2013,"03-Sept","Mercer","","R6","Pathogen","Bacterial leaf blight",1,1
2013,"03-Sept","Mercer","","R6","Pathogen","Septoria Brown spot",2,1
2013,"29-Aug","York","","R5","Insect","Mexican bean beetle",1,1
2013,"29-Aug","York","","R5","Insect","Japanese beetle",1,1
2013,"29-Aug","York","","R5","Insect","Grasshopper",1,1
2013,"29-Aug","York","","R5","Insect","Soybean aphid",1,1
2013,"29-Aug","York","","R5","Insect","Green cloverworm",1,1
2013,"29-Aug","York","","R5","Insect","Brown marmorated stink bug",1,1
2013,"29-Aug","York","","R5","Pathogen","Downy mildew",1,1
2013,"06-Aug","Lancaster","","R4","Insect","Japanese beetle",1,1
2013,"06-Aug","Lancaster","","R4","Insect","Grasshopper",1,1
2013,"06-Aug","Lancaster","","R4","Insect","Mexican bean beetle",1,1
2013,"06-Aug","Lancaster","","R4","Pathogen","Septoria Brown spot",1,1
2013,"06-Aug","Montgomery","","R4-R5","Insect","Japanese beetle",1,1
2013,"06-Aug","Montgomery","","R4-R5","Insect","Grasshopper",2,1
2013,"06-Aug","Montgomery","","R4-R5","Insect","Bean leaf beetle",1,1
2013,"06-Aug","Montgomery","","R4-R5","Insect","Green cloverworm",1,1
2013,"06-Aug","Montgomery","","R4-R5","Pathogen","Septoria brown spot",1,1
2013,"06-Aug","Montgomery","","R4-R5","Pathogen","Downy mildew",1,1
2013,"06-Aug","Franklin","","R4-R5","Insect","Japanese beetle",1.5,1
2013,"06-Aug","Franklin","","R4-R5","Insect","Grasshopper",2,1
2013,"06-Aug","Franklin","","R4-R5","Pathogen","Septoria brown spot",1,1
2013,"06-Aug","Montgomery","","R2-R3","Insect","Grasshopper",1,1
2013,"06-Aug","Montgomery","","R2-R3","Insect","Japanese beetle",1,1
2013,"06-Aug","Montgomery","","R2-R3","Pathogen","Frogeye leaf spot",1,1
2013,"06-Aug","Montgomery","","R2-R3","Pathogen","Septoria brown spot",1,1
2013,"05-Aug","Schuylkill","","R4","Insect","Japanese beetle",1,1
2013,"05-Aug","Schuylkill","","R4","Pathogen","Frogeye leaf spot",1,1
2013,"05-Aug","Schuylkill","","R4","Pathogen","Powdery mildew",1,1
2013,"05-Aug","Schuylkill","","R4","Pathogen","Septoria brown spot",1,1
2013,"05-Aug","Mercer","","R4","Insect","Japanese beetle",2,1
2013,"05-Aug","Mercer","","R4","Insect","Bean leaf beetle",1,1
2013,"05-Aug","Mercer","","R4","Insect","Grasshopper",1,1
2013,"05-Aug","Mercer","","R4","Mammal","Deer ",1,1
2013,"05-Aug","Crawford","","R3","Insect","Japanese beetle",1,1
2013,"02-Aug","Elk","","R3","Insect","Japanese beetle",2,1
2013,"02-Aug","Elk","","R3","Insect","Grasshopper",2,1
2013,"02-Aug","Elk","","R3","Pathogen","Frogeye leaf spot",1,1
2013,"02-Aug","Elk","","R3","Pathogen","Septoria brown spot",1,1
2013,"02-Aug","McKean","","R3","Insect","Japanese beetle",3,1
2013,"02-Aug","McKean","","R3","Insect","Grasshopper",3,1
2013,"02-Aug","McKean","","R3","Pathogen","Septoria brown spot",1,1
2013,"02-Aug","York","","R3","Insect","Japanese beetle",1,1
2013,"02-Aug","York","","R3","Insect","Mexican bean beetle",1,1
2013,"02-Aug","York","","R3","Pathogen","Downy mildew",1,1
2013,"02-Aug","Armstrong","","R3","Insect","Bean leaf beetle",1,1
2013,"02-Aug","Armstrong","","R3","Insect","Japanese beetle",1,1
2013,"02-Aug","Armstrong","","R3","Insect","Grasshopper",1,1
2013,"02-Aug","Armstrong","","R3","Insect","Brown marmorated stink bug",1,1
2013,"02-Aug","Armstrong","","R3","Pathogen","Septoria brown spot",1,1
2013,"02-Aug","Armstrong","","R3","Pathogen","White mold",1,1
2014,"11-Aug","Mercer","","R4","Insect","Japanese beetle",1,1
2014,"11-Aug","Mercer","","R4","Insect","Potato leafhopper",1,1
2014,"11-Aug","Mercer","","R4","Insect","Soybean aphid",1,1
